fecha,jurisdiccion,sorteo,numero,posicion
2025-12-16,SALTA,Matutina,3347,10
2025-12-16,SALTA,Matutina,7427,11
2025-12-16,SALTA,Matutina,3804,12
2025-12-16,SALTA,Matutina,7916,13
2025-12-16,SALTA,Matutina,6402,14
2025-12-16,SALTA,Matutina,0978,15
2025-12-16,SALTA,Matutina,3452,16
2025-12-16,SALTA,Matutina,3603,17
2025-12-16,SALTA,Matutina,9852,18
2025-12-16,SALTA,Matutina,8566,19
2025-12-16,SALTA,Matutina,9116,20
2025-12-16,SALTA,Nocturna,1050,1
2025-12-16,SALTA,Nocturna,6881,2
2025-12-16,SALTA,Nocturna,5719,3
2025-12-16,SALTA,Nocturna,3957,4
2025-12-16,SALTA,Nocturna,5705,5
2025-12-16,SALTA,Nocturna,0546,6
2025-12-16,SALTA,Nocturna,3179,7
2025-12-16,SALTA,Nocturna,8169,8
2025-12-16,SALTA,Nocturna,3964,9
2025-12-16,SALTA,Nocturna,4710,10
2025-12-16,SALTA,Nocturna,4250,11
2025-12-16,SALTA,Nocturna,2717,12
2025-12-16,SALTA,Nocturna,4128,13
2025-12-16,SALTA,Nocturna,1237,14
2025-12-16,SALTA,Nocturna,9386,15
2025-12-16,SALTA,Nocturna,1514,16
2025-12-16,SALTA,Nocturna,0287,17
2025-12-16,SALTA,Nocturna,5271,18
2025-12-16,SALTA,Nocturna,3350,19
2025-12-16,SALTA,Nocturna,7156,20
2025-12-16,SALTA,Vespertina,5400,1
2025-12-16,SALTA,Vespertina,7759,2
2025-12-16,SALTA,Vespertina,8906,3
2025-12-16,SALTA,Vespertina,7053,4
2025-12-16,SALTA,Vespertina,4613,5
2025-12-16,SALTA,Vespertina,6037,6
2025-12-16,SALTA,Vespertina,9364,7
2025-12-16,SALTA,Vespertina,3532,8
2025-12-16,SALTA,Vespertina,3552,9
2025-12-16,SALTA,Vespertina,8452,10
2025-12-16,SALTA,Vespertina,1631,11
2025-12-16,SALTA,Vespertina,1513,12
2025-12-16,SALTA,Vespertina,6524,13
2025-12-16,SALTA,Vespertina,5027,14
2025-12-16,SALTA,Vespertina,8731,15
2025-12-16,SALTA,Vespertina,1675,16
2025-12-16,SALTA,Vespertina,8150,17
2025-12-16,SALTA,Vespertina,8633,18
2025-12-16,SALTA,Vespertina,9221,19
2025-12-16,SALTA,Vespertina,4694,20
2025-12-17,CABA,Extra,5526,1
2025-12-17,CABA,Extra,7439,2
2025-12-17,CABA,Extra,9120,3
2025-12-17,CABA,Extra,9414,4
2025-12-17,CABA,Extra,4566,5
2025-12-17,CABA,Extra,0276,6
2025-12-17,CABA,Extra,4791,7
2025-12-17,CABA,Extra,7018,8
2025-12-17,CABA,Extra,6469,9
2025-12-17,CABA,Extra,3145,10
2025-12-17,CABA,Extra,0427,11
2025-12-17,CABA,Extra,1275,12
2025-12-17,CABA,Extra,8550,13
2025-12-17,CABA,Extra,8985,14
2025-12-17,CABA,Extra,9168,15
2025-12-17,CABA,Extra,4312,16
2025-12-17,CABA,Extra,3694,17
2025-12-17,CABA,Extra,2088,18
2025-12-17,CABA,Extra,5801,19
2025-12-17,CABA,Extra,5853,20
2025-12-17,CABA,Matutina,9027,1
2025-12-17,CABA,Matutina,9270,2
2025-12-17,CABA,Matutina,6618,3
2025-12-17,CABA,Matutina,6686,4
2025-12-17,CABA,Matutina,5714,5
2025-12-17,CABA,Matutina,5868,6
2025-12-17,CABA,Matutina,3054,7
2025-12-17,CABA,Matutina,8865,8
2025-12-17,CABA,Matutina,1821,9
2025-12-17,CABA,Matutina,8948,10
2025-12-17,CABA,Matutina,6217,11
2025-12-17,CABA,Matutina,0547,12
2025-12-17,CABA,Matutina,8259,13
2025-12-17,CABA,Matutina,5062,14
2025-12-17,CABA,Matutina,6055,15
2025-12-17,CABA,Matutina,7831,16
2025-12-17,CABA,Matutina,4892,17
2025-12-17,CABA,Matutina,7496,18
2025-12-17,CABA,Matutina,8255,19
2025-12-17,CABA,Matutina,8902,20
2025-12-17,CABA,Nocturna,7056,1
2025-12-17,CABA,Nocturna,0809,2
2025-12-17,CABA,Nocturna,3966,3
2025-12-17,CABA,Nocturna,2120,4
2025-12-17,CABA,Nocturna,8670,5
2025-12-17,CABA,Nocturna,5347,6
2025-12-17,CABA,Nocturna,8825,7
2025-12-17,CABA,Nocturna,0036,8
2025-12-17,CABA,Nocturna,8107,9
2025-12-17,CABA,Nocturna,9481,10
2025-12-17,CABA,Nocturna,1321,11
2025-12-17,CABA,Nocturna,5292,12
2025-12-17,CABA,Nocturna,8380,13
2025-12-17,CABA,Nocturna,4454,14
2025-12-17,CABA,Nocturna,0716,15
2025-12-17,CABA,Nocturna,9818,16
2025-12-17,CABA,Nocturna,9805,17
2025-12-17,CABA,Nocturna,2022,18
2025-12-17,CABA,Nocturna,0044,19
2025-12-17,CABA,Nocturna,9949,20
2025-12-17,CABA,Vespertina,5566,1
2025-12-17,CABA,Vespertina,8595,2
2025-12-17,CABA,Vespertina,1285,3
2025-12-17,CABA,Vespertina,9520,4
2025-12-17,CABA,Vespertina,2815,5
2025-12-17,CABA,Vespertina,3608,6
2025-12-17,CABA,Vespertina,6638,7
2025-12-17,CABA,Vespertina,1155,8
2025-12-17,CABA,Vespertina,2228,9
2025-12-17,CABA,Vespertina,6994,10
2025-12-17,CABA,Vespertina,6902,11
2025-12-17,CABA,Vespertina,9302,12
2025-12-17,CABA,Vespertina,4195,13
2025-12-17,CABA,Vespertina,8326,14
2025-12-17,CABA,Vespertina,6006,15
2025-12-17,CABA,Vespertina,8437,16
2025-12-17,CABA,Vespertina,4391,17
2025-12-17,CABA,Vespertina,9411,18
2025-12-17,CABA,Vespertina,8755,19
2025-12-17,CABA,Vespertina,4013,20
2025-12-17,JUJUY,Extra,2946,1
2025-12-17,JUJUY,Extra,5528,2
2025-12-17,JUJUY,Extra,6029,3
2025-12-17,JUJUY,Extra,6051,4
2025-12-17,JUJUY,Extra,3857,5
2025-12-17,JUJUY,Extra,1545,6
2025-12-17,JUJUY,Extra,7592,7
2025-12-17,JUJUY,Extra,6797,8
2025-12-17,JUJUY,Extra,3127,9
2025-12-17,JUJUY,Extra,6991,10
2025-12-17,JUJUY,Extra,4047,11
2025-12-17,JUJUY,Extra,0325,12
2025-12-17,JUJUY,Extra,8239,13
2025-12-17,JUJUY,Extra,3997,14
2025-12-17,JUJUY,Extra,1258,15
2025-12-17,JUJUY,Extra,6919,16
2025-12-17,JUJUY,Extra,9121,17
2025-12-17,JUJUY,Extra,5250,18
2025-12-17,JUJUY,Extra,6474,19
2025-12-17,JUJUY,Extra,7713,20
2025-12-17,JUJUY,Matutina,2800,1
2025-12-17,JUJUY,Matutina,9318,2
2025-12-17,JUJUY,Matutina,9701,3
2025-12-17,JUJUY,Matutina,1102,4
2025-12-17,JUJUY,Matutina,5306,5
2025-12-17,JUJUY,Matutina,1718,6
2025-12-17,JUJUY,Matutina,8984,7
2025-12-17,JUJUY,Matutina,7503,8
2025-12-17,JUJUY,Matutina,9746,9
2025-12-17,JUJUY,Matutina,4020,10
2025-12-17,JUJUY,Matutina,3377,11
2025-12-17,JUJUY,Matutina,6437,12
2025-12-17,JUJUY,Matutina,8395,13
2025-12-17,JUJUY,Matutina,1739,14
2025-12-17,JUJUY,Matutina,3870,15
2025-12-17,JUJUY,Matutina,9070,16
2025-12-17,JUJUY,Matutina,2140,17
2025-12-17,JUJUY,Matutina,1942,18
2025-12-17,JUJUY,Matutina,6372,19
2025-12-17,JUJUY,Matutina,7846,20
2025-12-17,JUJUY,Nocturna,0858,1
2025-12-17,JUJUY,Nocturna,2179,2
2025-12-17,JUJUY,Nocturna,2585,3
2025-12-17,JUJUY,Nocturna,3149,4
2025-12-17,JUJUY,Nocturna,7661,5
2025-12-17,JUJUY,Nocturna,4119,6
2025-12-17,JUJUY,Nocturna,9625,7
2025-12-17,JUJUY,Nocturna,8851,8
2025-12-17,JUJUY,Nocturna,0509,9
2025-12-17,JUJUY,Nocturna,8375,10
2025-12-17,JUJUY,Nocturna,6429,11
2025-12-17,JUJUY,Nocturna,4243,12
2025-12-17,JUJUY,Nocturna,5533,13
2025-12-17,JUJUY,Nocturna,9841,14
2025-12-17,JUJUY,Nocturna,2456,15
2025-12-17,JUJUY,Nocturna,5910,16
2025-12-17,JUJUY,Nocturna,1156,17
2025-12-17,JUJUY,Nocturna,1006,18
2025-12-17,JUJUY,Nocturna,8512,19
2025-12-17,JUJUY,Nocturna,0834,20
2025-12-17,JUJUY,Vespertina,7199,1
2025-12-17,JUJUY,Vespertina,1282,2
2025-12-17,JUJUY,Vespertina,0973,3
2025-12-17,JUJUY,Vespertina,5529,4
2025-12-17,JUJUY,Vespertina,8482,5
2025-12-17,JUJUY,Vespertina,5670,6
2025-12-17,JUJUY,Vespertina,1108,7
2025-12-17,JUJUY,Vespertina,7701,8
2025-12-17,JUJUY,Vespertina,4359,9
2025-12-17,JUJUY,Vespertina,8309,10
2025-12-17,JUJUY,Vespertina,5566,11
2025-12-17,JUJUY,Vespertina,9050,12
2025-12-17,JUJUY,Vespertina,4923,13
2025-12-17,JUJUY,Vespertina,0449,14
2025-12-17,JUJUY,Vespertina,2820,15
2025-12-17,JUJUY,Vespertina,8557,16
2025-12-17,JUJUY,Vespertina,4730,17
2025-12-17,JUJUY,Vespertina,4334,18
2025-12-17,JUJUY,Vespertina,6123,19
2025-12-17,JUJUY,Vespertina,2786,20
2025-12-17,PBA,Extra,0420,1
2025-12-17,PBA,Extra,0441,2
2025-12-17,PBA,Extra,6382,3
2025-12-17,PBA,Extra,9108,4
2025-12-17,PBA,Extra,7333,5
2025-12-17,PBA,Extra,1770,6
2025-12-17,PBA,Extra,5902,7
2025-12-17,PBA,Extra,8646,8
2025-12-17,PBA,Extra,7625,9
2025-12-17,PBA,Extra,0293,10
2025-12-17,PBA,Extra,2265,11
2025-12-17,PBA,Extra,1070,12
2025-12-17,PBA,Extra,7717,13
2025-12-17,PBA,Extra,8863,14
2025-12-17,PBA,Extra,2338,15
2025-12-17,PBA,Extra,0118,16
2025-12-17,PBA,Extra,6627,17
2025-12-17,PBA,Extra,9731,18
2025-12-17,PBA,Extra,4732,19
2025-12-17,PBA,Extra,5047,20
2025-12-17,PBA,Matutina,4911,1
2025-12-17,PBA,Matutina,8551,2
2025-12-17,PBA,Matutina,2061,3
2025-12-17,PBA,Matutina,7736,4
2025-12-17,PBA,Matutina,3683,5
2025-12-17,PBA,Matutina,1316,6
2025-12-17,PBA,Matutina,0270,7
2025-12-17,PBA,Matutina,1505,8
2025-12-17,PBA,Matutina,2447,9
2025-12-17,PBA,Matutina,4673,10
2025-12-17,PBA,Matutina,9917,11
2025-12-17,PBA,Matutina,5898,12
2025-12-17,PBA,Matutina,5918,13
2025-12-17,PBA,Matutina,5611,14
2025-12-17,PBA,Matutina,2783,15
2025-12-17,PBA,Matutina,0232,16
2025-12-17,PBA,Matutina,0756,17
2025-12-17,PBA,Matutina,9664,18
2025-12-17,PBA,Matutina,6890,19
2025-12-17,PBA,Matutina,8025,20
2025-12-17,PBA,Nocturna,2859,1
2025-12-17,PBA,Nocturna,7259,2
2025-12-17,PBA,Nocturna,0708,3
2025-12-17,PBA,Nocturna,6850,4
2025-12-17,PBA,Nocturna,3806,5
2025-12-17,PBA,Nocturna,0247,6
2025-12-17,PBA,Nocturna,3182,7
2025-12-17,PBA,Nocturna,6267,8
2025-12-17,PBA,Nocturna,1459,9
2025-12-17,PBA,Nocturna,8380,10
2025-12-17,PBA,Nocturna,1016,11
2025-12-17,PBA,Nocturna,6589,12
2025-12-17,PBA,Nocturna,4489,13
2025-12-17,PBA,Nocturna,2557,14
2025-12-17,PBA,Nocturna,1505,15
2025-12-17,PBA,Nocturna,7243,16
2025-12-17,PBA,Nocturna,6186,17
2025-12-17,PBA,Nocturna,1028,18
2025-12-17,PBA,Nocturna,1030,19
2025-12-17,PBA,Nocturna,3096,20
2025-12-17,PBA,Vespertina,8506,1
2025-12-17,PBA,Vespertina,6824,2
2025-12-17,PBA,Vespertina,5995,3
2025-12-17,PBA,Vespertina,1337,4
2025-12-17,PBA,Vespertina,1972,5
2025-12-17,PBA,Vespertina,8676,6
2025-12-17,PBA,Vespertina,4344,7
2025-12-17,PBA,Vespertina,5540,8
2025-12-17,PBA,Vespertina,8276,9
2025-12-17,PBA,Vespertina,7897,10
2025-12-17,PBA,Vespertina,7369,11
2025-12-17,PBA,Vespertina,1950,12
2025-12-17,PBA,Vespertina,4017,13
2025-12-17,PBA,Vespertina,0943,14
2025-12-17,PBA,Vespertina,2907,15
2025-12-17,PBA,Vespertina,1520,16
2025-12-17,PBA,Vespertina,2231,17
2025-12-17,PBA,Vespertina,6686,18
2025-12-17,PBA,Vespertina,8208,19
2025-12-17,PBA,Vespertina,0496,20
2025-12-17,SALTA,Extra,7097,1
2025-12-17,SALTA,Extra,6945,2
2025-12-17,SALTA,Extra,9779,3
2025-12-17,SALTA,Extra,4432,4
2025-12-17,SALTA,Extra,5761,5
2025-12-17,SALTA,Extra,8506,6
2025-12-17,SALTA,Extra,6926,7
2025-12-17,SALTA,Extra,9206,8
2025-12-17,SALTA,Extra,9316,9
2025-12-17,SALTA,Extra,3239,10
2025-12-17,SALTA,Extra,8547,11
2025-12-17,SALTA,Extra,2319,12
2025-12-17,SALTA,Extra,4746,13
2025-12-17,SALTA,Extra,6486,14
2025-12-17,SALTA,Extra,5932,15
2025-12-17,SALTA,Extra,1627,16
2025-12-17,SALTA,Extra,9722,17
2025-12-17,SALTA,Extra,6027,18
2025-12-17,SALTA,Extra,9118,19
2025-12-17,SALTA,Extra,8047,20
2025-12-17,SALTA,La Revancha,4300,1
2025-12-17,SALTA,La Revancha,6050,2
2025-12-17,SALTA,La Revancha,1262,3
2025-12-17,SALTA,La Revancha,5048,4
2025-12-17,SALTA,La Revancha,8348,5
2025-12-17,SALTA,La Revancha,4032,6
2025-12-17,SALTA,La Revancha,5402,7
2025-12-17,SALTA,La Revancha,9715,8
2025-12-17,SALTA,La Revancha,3546,9
2025-12-17,SALTA,La Revancha,1828,10
2025-12-17,SALTA,La Revancha,6625,11
2025-12-17,SALTA,La Revancha,8604,12
2025-12-17,SALTA,La Revancha,3787,13
2025-12-17,SALTA,La Revancha,1505,14
2025-12-17,SALTA,La Revancha,3711,15
2025-12-17,SALTA,La Revancha,5270,16
2025-12-17,SALTA,La Revancha,3655,17
2025-12-17,SALTA,La Revancha,6379,18
2025-12-17,SALTA,La Revancha,9955,19
2025-12-17,SALTA,La Revancha,9442,20
2025-12-17,SALTA,Matutina,7939,1
2025-12-17,SALTA,Matutina,0080,2
2025-12-17,SALTA,Matutina,3525,3
2025-12-17,SALTA,Matutina,9725,4
2025-12-17,SALTA,Matutina,6861,5
2025-12-17,SALTA,Matutina,0328,6
2025-12-17,SALTA,Matutina,1950,7
2025-12-17,SALTA,Matutina,6617,8
2025-12-17,SALTA,Matutina,3039,9
2025-12-17,SALTA,Matutina,2246,10
2025-12-17,SALTA,Matutina,3437,11
2025-12-17,SALTA,Matutina,4754,12
2025-12-17,SALTA,Matutina,8922,13
2025-12-17,SALTA,Matutina,5501,14
2025-12-17,SALTA,Matutina,5152,15
2025-12-17,SALTA,Matutina,0134,16
2025-12-17,SALTA,Matutina,5107,17
2025-12-17,SALTA,Matutina,7671,18
2025-12-17,SALTA,Matutina,8895,19
2025-12-17,SALTA,Matutina,2314,20
2025-12-17,SALTA,Nocturna,2593,1
2025-12-17,SALTA,Nocturna,7250,2
2025-12-17,SALTA,Nocturna,2313,3
2025-12-17,SALTA,Nocturna,1039,4
2025-12-17,SALTA,Nocturna,0645,5
2025-12-17,SALTA,Nocturna,8254,6
2025-12-17,SALTA,Nocturna,3393,7
2025-12-17,SALTA,Nocturna,9312,8
2025-12-17,SALTA,Nocturna,2274,9
2025-12-17,SALTA,Nocturna,6747,10
2025-12-17,SALTA,Nocturna,7375,11
2025-12-17,SALTA,Nocturna,6287,12
2025-12-17,SALTA,Nocturna,4462,13
2025-12-17,SALTA,Nocturna,3900,14
2025-12-17,SALTA,Nocturna,0745,15
2025-12-17,SALTA,Nocturna,7169,16
2025-12-17,SALTA,Nocturna,0594,17
2025-12-17,SALTA,Nocturna,5059,18
2025-12-17,SALTA,Nocturna,1428,19
2025-12-17,SALTA,Nocturna,9211,20
2025-12-17,SALTA,Vespertina,1688,1
2025-12-17,SALTA,Vespertina,5004,2
2025-12-17,SALTA,Vespertina,5710,3
2025-12-17,SALTA,Vespertina,3959,4
2025-12-17,SALTA,Vespertina,6566,5
2025-12-17,SALTA,Vespertina,4881,6
2025-12-17,SALTA,Vespertina,2441,7
2025-12-17,SALTA,Vespertina,1643,8
2025-12-17,SALTA,Vespertina,1199,9
2025-12-17,SALTA,Vespertina,3033,10
2025-12-17,SALTA,Vespertina,5851,11
2025-12-17,SALTA,Vespertina,6050,12
2025-12-17,SALTA,Vespertina,6831,13
2025-12-17,SALTA,Vespertina,5307,14
2025-12-17,SALTA,Vespertina,5415,15
2025-12-17,SALTA,Vespertina,2439,16
2025-12-17,SALTA,Vespertina,5585,17
2025-12-17,SALTA,Vespertina,8993,18
2025-12-17,SALTA,Vespertina,5578,19
2025-12-17,SALTA,Vespertina,7749,20
2025-12-18,CABA,Extra,3806,1
2025-12-18,CABA,Extra,0072,2
2025-12-18,CABA,Extra,6209,3
2025-12-18,CABA,Extra,9109,4
2025-12-18,CABA,Extra,1975,5
2025-12-18,CABA,Extra,2005,6
2025-12-18,CABA,Extra,4912,7
2025-12-18,CABA,Extra,0197,8
2025-12-18,CABA,Extra,2525,9
2025-12-18,CABA,Extra,5379,10
2025-12-18,CABA,Extra,1050,11
2025-12-18,CABA,Extra,3640,12
2025-12-18,CABA,Extra,1714,13
2025-12-18,CABA,Extra,2419,14
2025-12-18,CABA,Extra,4361,15
2025-12-18,CABA,Extra,9858,16
2025-12-18,CABA,Extra,1068,17
2025-12-18,CABA,Extra,2489,18
2025-12-18,CABA,Extra,0024,19
2025-12-18,CABA,Extra,1581,20
2025-12-18,CABA,Matutina,2430,1
2025-12-18,CABA,Matutina,1057,2
2025-12-18,CABA,Matutina,0561,3
2025-12-18,CABA,Matutina,9523,4
2025-12-18,CABA,Matutina,9012,5
2025-12-18,CABA,Matutina,4290,6
2025-12-18,CABA,Matutina,2520,7
2025-12-18,CABA,Matutina,9191,8
2025-12-18,CABA,Matutina,3876,9
2025-12-18,CABA,Matutina,2604,10
2025-12-18,CABA,Matutina,1224,11
2025-12-18,CABA,Matutina,1798,12
2025-12-18,CABA,Matutina,3910,13
2025-12-18,CABA,Matutina,0914,14
2025-12-18,CABA,Matutina,3651,15
2025-12-18,CABA,Matutina,0133,16
2025-12-18,CABA,Matutina,9712,17
2025-12-18,CABA,Matutina,3107,18
2025-12-18,CABA,Matutina,5612,19
2025-12-18,CABA,Matutina,5039,20
2025-12-18,CABA,Nocturna,4938,1
2025-12-18,CABA,Nocturna,1553,2
2025-12-18,CABA,Nocturna,6176,3
2025-12-18,CABA,Nocturna,9063,4
2025-12-18,CABA,Nocturna,2560,5
2025-12-18,CABA,Nocturna,1924,6
2025-12-18,CABA,Nocturna,2717,7
2025-12-18,CABA,Nocturna,2391,8
2025-12-18,CABA,Nocturna,8389,9
2025-12-18,CABA,Nocturna,6784,10
2025-12-18,CABA,Nocturna,1686,11
2025-12-18,CABA,Nocturna,9849,12
2025-12-18,CABA,Nocturna,1794,13
2025-12-18,CABA,Nocturna,6475,14
2025-12-18,CABA,Nocturna,7489,15
2025-12-18,CABA,Nocturna,1540,16
2025-12-18,CABA,Nocturna,2854,17
2025-12-18,CABA,Nocturna,7736,18
2025-12-18,CABA,Nocturna,4588,19
2025-12-18,CABA,Nocturna,0986,20
2025-12-18,CABA,Vespertina,2257,1
2025-12-18,CABA,Vespertina,7238,2
2025-12-18,CABA,Vespertina,0993,3
2025-12-18,CABA,Vespertina,0451,4
2025-12-18,CABA,Vespertina,7117,5
2025-12-18,CABA,Vespertina,6576,6
2025-12-18,CABA,Vespertina,8265,7
2025-12-18,CABA,Vespertina,0027,8
2025-12-18,CABA,Vespertina,6153,9
2025-12-18,CABA,Vespertina,7170,10
2025-12-18,CABA,Vespertina,8943,11
2025-12-18,CABA,Vespertina,2408,12
2025-12-18,CABA,Vespertina,9377,13
2025-12-18,CABA,Vespertina,3928,14
2025-12-18,CABA,Vespertina,7230,15
2025-12-18,CABA,Vespertina,8280,16
2025-12-18,CABA,Vespertina,5139,17
2025-12-18,CABA,Vespertina,6743,18
2025-12-18,CABA,Vespertina,3137,19
2025-12-18,CABA,Vespertina,8430,20
2025-12-18,JUJUY,Extra,8170,1
2025-12-18,JUJUY,Extra,4413,2
2025-12-18,JUJUY,Extra,0799,3
2025-12-18,JUJUY,Extra,8682,4
2025-12-18,JUJUY,Extra,7370,5
2025-12-18,JUJUY,Extra,8491,6
2025-12-18,JUJUY,Extra,8464,7
2025-12-18,JUJUY,Extra,5498,8
2025-12-18,JUJUY,Extra,9786,9
2025-12-18,JUJUY,Extra,0671,10
2025-12-18,JUJUY,Extra,4784,11
2025-12-18,JUJUY,Extra,0558,12
2025-12-18,JUJUY,Extra,3816,13
2025-12-18,JUJUY,Extra,1153,14
2025-12-18,JUJUY,Extra,0523,15
2025-12-18,JUJUY,Extra,8956,16
2025-12-18,JUJUY,Extra,2601,17
2025-12-18,JUJUY,Extra,9411,18
2025-12-18,JUJUY,Extra,0274,19
2025-12-18,JUJUY,Extra,9425,20
2025-12-18,JUJUY,Matutina,3440,1
2025-12-18,JUJUY,Matutina,0355,2
2025-12-18,JUJUY,Matutina,7056,3
2025-12-18,JUJUY,Matutina,9519,4
2025-12-18,JUJUY,Matutina,4562,5
2025-12-18,JUJUY,Matutina,9413,6
2025-12-18,JUJUY,Matutina,2581,7
2025-12-18,JUJUY,Matutina,3086,8
2025-12-18,JUJUY,Matutina,8646,9
2025-12-18,JUJUY,Matutina,0827,10
2025-12-18,JUJUY,Matutina,5588,11
2025-12-18,JUJUY,Matutina,7063,12
2025-12-18,JUJUY,Matutina,4647,13
2025-12-18,JUJUY,Matutina,5621,14
2025-12-18,JUJUY,Matutina,1479,15
2025-12-18,JUJUY,Matutina,4754,16
2025-12-18,JUJUY,Matutina,9622,17
2025-12-18,JUJUY,Matutina,0357,18
2025-12-18,JUJUY,Matutina,6099,19
2025-12-18,JUJUY,Matutina,7546,20
2025-12-18,JUJUY,Nocturna,3735,1
2025-12-18,JUJUY,Nocturna,6583,2
2025-12-18,JUJUY,Nocturna,8747,3
2025-12-18,JUJUY,Nocturna,4843,4
2025-12-18,JUJUY,Nocturna,4085,5
2025-12-18,JUJUY,Nocturna,3607,6
2025-12-18,JUJUY,Nocturna,7758,7
2025-12-18,JUJUY,Nocturna,8555,8
2025-12-18,JUJUY,Nocturna,3214,9
2025-12-18,JUJUY,Nocturna,2875,10
2025-12-18,JUJUY,Nocturna,7341,11
2025-12-18,JUJUY,Nocturna,3930,12
2025-12-18,JUJUY,Nocturna,8402,13
2025-12-18,JUJUY,Nocturna,8562,14
2025-12-18,JUJUY,Nocturna,8672,15
2025-12-18,JUJUY,Nocturna,6872,16
2025-12-18,JUJUY,Nocturna,4977,17
2025-12-18,JUJUY,Nocturna,1696,18
2025-12-18,JUJUY,Nocturna,7035,19
2025-12-18,JUJUY,Nocturna,5043,20
2025-12-18,JUJUY,Vespertina,1271,1
2025-12-18,JUJUY,Vespertina,0464,2
2025-12-18,JUJUY,Vespertina,3027,3
2025-12-18,JUJUY,Vespertina,8637,4
2025-12-18,JUJUY,Vespertina,7960,5
2025-12-18,JUJUY,Vespertina,2787,6
2025-12-18,JUJUY,Vespertina,7611,7
2025-12-18,JUJUY,Vespertina,7104,8
2025-12-18,JUJUY,Vespertina,8777,9
2025-12-18,JUJUY,Vespertina,1283,10
2025-12-18,JUJUY,Vespertina,0356,11
2025-12-18,JUJUY,Vespertina,8807,12
2025-12-18,JUJUY,Vespertina,2497,13
2025-12-18,JUJUY,Vespertina,8191,14
2025-12-18,JUJUY,Vespertina,3881,15
2025-12-18,JUJUY,Vespertina,7217,16
2025-12-18,JUJUY,Vespertina,0063,17
2025-12-18,JUJUY,Vespertina,7772,18
2025-12-18,JUJUY,Vespertina,3941,19
2025-12-18,JUJUY,Vespertina,9888,20
2025-12-18,PBA,Extra,6691,1
2025-12-18,PBA,Extra,8350,2
2025-12-18,PBA,Extra,9641,3
2025-12-18,PBA,Extra,2648,4
2025-12-18,PBA,Extra,6338,5
2025-12-18,PBA,Extra,6547,6
2025-12-18,PBA,Extra,3014,7
2025-12-18,PBA,Extra,8787,8
2025-12-18,PBA,Extra,3303,9
2025-12-18,PBA,Extra,9849,10
2025-12-18,PBA,Extra,3931,11
2025-12-18,PBA,Extra,5856,12
2025-12-18,PBA,Extra,5711,13
2025-12-18,PBA,Extra,6351,14
2025-12-18,PBA,Extra,4346,15
2025-12-18,PBA,Extra,6732,16
2025-12-18,PBA,Extra,6397,17
2025-12-18,PBA,Extra,2502,18
2025-12-18,PBA,Extra,7268,19
2025-12-18,PBA,Extra,7813,20
2025-12-18,PBA,Matutina,0241,1
2025-12-18,PBA,Matutina,0385,2
2025-12-18,PBA,Matutina,5102,3
2025-12-18,PBA,Matutina,3971,4
2025-12-18,PBA,Matutina,0831,5
2025-12-18,PBA,Matutina,8740,6
2025-12-18,PBA,Matutina,1963,7
2025-12-18,PBA,Matutina,7902,8
2025-12-18,PBA,Matutina,1211,9
2025-12-18,PBA,Matutina,1715,10
2025-12-18,PBA,Matutina,7630,11
2025-12-18,PBA,Matutina,7142,12
2025-12-18,PBA,Matutina,3546,13
2025-12-18,PBA,Matutina,7513,14
2025-12-18,PBA,Matutina,6861,15
2025-12-18,PBA,Matutina,9703,16
2025-12-18,PBA,Matutina,1986,17
2025-12-18,PBA,Matutina,0040,18
2025-12-18,PBA,Matutina,7389,19
2025-12-18,PBA,Matutina,0543,20
2025-12-18,PBA,Nocturna,3732,1
2025-12-18,PBA,Nocturna,8806,2
2025-12-18,PBA,Nocturna,4232,3
2025-12-18,PBA,Nocturna,7125,4
2025-12-18,PBA,Nocturna,5427,5
2025-12-18,PBA,Nocturna,0715,6
2025-12-18,PBA,Nocturna,6039,7
2025-12-18,PBA,Nocturna,7623,8
2025-12-18,PBA,Nocturna,2724,9
2025-12-18,PBA,Nocturna,8589,10
2025-12-18,PBA,Nocturna,2151,11
2025-12-18,PBA,Nocturna,4588,12
2025-12-18,PBA,Nocturna,3333,13
2025-12-18,PBA,Nocturna,5703,14
2025-12-18,PBA,Nocturna,5025,15
2025-12-18,PBA,Nocturna,2594,16
2025-12-18,PBA,Nocturna,2332,17
2025-12-18,PBA,Nocturna,3352,18
2025-12-18,PBA,Nocturna,2009,19
2025-12-18,PBA,Nocturna,4849,20
2025-12-18,PBA,Vespertina,5998,1
2025-12-18,PBA,Vespertina,7286,2
2025-12-18,PBA,Vespertina,1871,3
2025-12-18,PBA,Vespertina,2127,4
2025-12-18,PBA,Vespertina,5362,5
2025-12-18,PBA,Vespertina,6544,6
2025-12-18,PBA,Vespertina,3745,7
2025-12-18,PBA,Vespertina,1302,8
2025-12-18,PBA,Vespertina,1886,9
2025-12-18,PBA,Vespertina,9039,10
2025-12-18,PBA,Vespertina,7143,11
2025-12-18,PBA,Vespertina,0041,12
2025-12-18,PBA,Vespertina,3532,13
2025-12-18,PBA,Vespertina,3896,14
2025-12-18,PBA,Vespertina,1761,15
2025-12-18,PBA,Vespertina,1480,16
2025-12-18,PBA,Vespertina,0727,17
2025-12-18,PBA,Vespertina,8688,18
2025-12-18,PBA,Vespertina,8061,19
2025-12-18,PBA,Vespertina,5948,20
2025-12-18,SALTA,Extra,5410,1
2025-12-18,SALTA,Extra,0978,2
